Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-09-18 14:20:00,4.730, 1.359, 0.000,0.000
2006-09-18 14:30:00,4.610, 1.230, 1.539,1.539
2006-09-18 14:40:00,4.460, 1.065, 0.253,0.253
2006-09-18 14:50:00,4.320, 0.912, 0.682,0.682
2006-09-18 15:00:00,4.290, 0.873, 0.806,0.806
2006-09-18 15:10:00,4.090, 0.693, 1.028,1.028
2006-09-18 15:20:00,3.830, 0.501, 1.259,1.259
2006-09-18 15:30:00,3.670, 0.381, 0.206,0.206
2006-09-18 15:40:00,3.690, 0.396, 0.529,0.529
2006-09-18 15:50:00,3.620, 0.351, 0.391,0.391
2006-09-18 16:00:00,3.670, 0.381, 1.089,1.089
2006-09-18 16:10:00,4.080, 0.681, 0.595,0.595
2006-09-18 16:20:00,4.190, 0.759, 0.545,0.545
2006-09-18 16:30:00,3.920, 0.564, 0.374,0.374
2006-09-18 16:40:00,4.470, 1.056, 0.000,0.000
2006-09-18 16:50:00,4.610, 1.209, 1.194,1.194
2006-09-18 17:00:00,4.250, 0.810, 0.000,0.000
2006-09-18 17:10:00,4.040, 0.645, 0.581,0.581
2006-09-18 17:20:00,4.040, 0.645, 0.239,0.239
2006-09-18 17:30:00,4.240, 0.798, 0.779,0.779
2006-09-18 17:40:00,4.370, 0.939, 1.214,1.214
2006-09-18 17:50:00,4.340, 0.909, 1.087,1.087
2006-09-18 18:00:00,4.360, 0.924, 1.058,1.058
2006-09-18 18:10:00,4.320, 0.879, 0.667,0.667
2006-09-18 18:20:00,4.130, 0.711, 0.000,0.000
2006-09-18 18:30:00,3.990, 0.600, 0.813,0.813
2006-09-18 18:40:00,4.000, 0.612, 0.835,0.835
2006-09-18 18:50:00,4.200, 0.756, 0.705,0.705
2006-09-18 19:00:00,4.410, 0.972, 0.000,0.000
2006-09-18 19:10:00,4.430, 0.990, 0.596,0.596
2006-09-18 19:20:00,4.350, 0.912, 0.180,0.180
2006-09-18 19:30:00,4.180, 0.744, 0.329,0.329
2006-09-18 19:40:00,4.120, 0.696, 1.886,1.886
2006-09-18 19:50:00,4.170, 0.729, 1.381,1.381
2006-09-18 20:00:00,4.040, 0.636, 0.544,0.544
2006-09-18 20:10:00,3.910, 0.543, 0.000,0.000
2006-09-18 20:20:00,4.130, 0.702, 1.253,1.253
2006-09-18 20:30:00,4.430, 0.993, 0.000,0.000
2006-09-18 20:40:00,4.760, 1.341, 0.529,0.529
2006-09-18 20:50:00,5.050, 1.653, 0.826,0.826
2006-09-18 21:00:00,4.980, 1.575, 1.553,1.553
2006-09-18 21:10:00,4.840, 1.431, 0.000,0.000
2006-09-18 21:20:00,4.640, 1.215, 0.000,0.000
2006-09-18 21:30:00,4.440, 0.996, 0.742,0.742
2006-09-18 21:40:00,4.320, 0.867, 0.000,0.000
2006-09-18 21:50:00,4.270, 0.810, 0.781,0.781
2006-09-18 22:00:00,4.330, 0.882, 1.511,1.511
2006-09-18 22:10:00,4.220, 0.765, 0.312,0.312
2006-09-18 22:20:00,4.090, 0.669, 0.000,0.000
2006-09-18 22:30:00,3.790, 0.447, 0.089,0.089
2006-09-18 22:40:00,3.630, 0.333, 0.545,0.545
2006-09-18 22:50:00,3.540, 0.273, 0.971,0.971
2006-09-18 23:00:00,3.370, 0.147, 0.000,0.000
2006-09-18 23:10:00,3.360, 0.141, 0.000,0.000
2006-09-18 23:20:00,3.050, 0.000, 0.000,0.000
2006-09-18 23:30:00,2.860, 0.000, 0.000,0.000
2006-09-18 23:40:00,2.680, 0.000, 0.000,0.000
2006-09-18 23:50:00,2.500, 0.000, 0.000,0.000
2006-09-19 00:00:00,2.400, 0.000, 0.000,0.000
2006-09-19 00:10:00,2.290, 0.000, 0.000,0.000
2006-09-19 00:20:00,3.150, 0.000, 0.000,0.000
2006-09-19 00:30:00,11.830,22.398,24.538,24.538
2006-09-19 00:40:00,13.460,27.768,28.205,28.205
2006-09-19 00:50:00,13.540,28.023,29.963,29.963
2006-09-19 01:00:00,12.900,26.235,28.584,28.584
2006-09-19 01:10:00,12.770,25.890,27.351,27.351
2006-09-19 01:20:00,12.980,26.481,28.599,28.599
2006-09-19 01:30:00,13.530,28.035,26.652,26.652
2006-09-19 01:40:00,13.640,28.362,27.641,27.641
2006-09-19 01:50:00,13.580,28.185,29.015,29.015
2006-09-19 02:00:00,13.670,28.413,28.590,28.590
2006-09-19 02:10:00,13.930,28.731,29.780,29.780
2006-09-19 02:20:00,13.830,28.608,27.524,27.524
2006-09-19 02:30:00,14.140,28.989,28.160,28.160
2006-09-19 02:40:00,14.180,29.046,28.894,28.894
2006-09-19 02:50:00,14.340,29.250,28.941,28.941
2006-09-19 03:00:00,14.430,29.355,29.100,29.100
2006-09-19 03:10:00,14.320,29.226,29.909,29.909
2006-09-19 03:20:00,14.240,29.139,29.436,29.436
2006-09-19 03:30:00,13.840,28.650,28.050,28.050
2006-09-19 03:40:00,13.560,28.245,30.000,30.000
2006-09-19 03:50:00,13.350,27.651,28.045,28.045
2006-09-19 04:00:00,13.180,27.168,26.787,26.787
2006-09-19 04:10:00,12.900,26.406,26.350,26.350
2006-09-19 04:20:00,12.780,26.067,27.546,27.546
2006-09-19 04:30:00,12.780,26.094,23.847,23.847
2006-09-19 04:40:00,12.800,26.154,24.911,24.911
2006-09-19 04:50:00,12.860,26.310,25.836,25.836
2006-09-19 05:00:00,12.770,26.076,28.395,28.395
2006-09-19 05:10:00,12.640,25.728,26.028,26.028
2006-09-19 05:20:00,12.510,25.326,27.738,27.738
2006-09-19 05:30:00,12.250,24.354,23.810,23.810
2006-09-19 05:40:00,12.000,23.382,25.833,25.833
2006-09-19 05:50:00,11.850,22.830,24.142,24.142
2006-09-19 06:00:00,11.750,22.437,23.598,23.598
2006-09-19 06:10:00,11.720,22.329,23.643,23.643
2006-09-19 06:20:00,11.720,22.344,22.580,22.580
2006-09-19 06:30:00,11.730,22.380,23.091,23.091
2006-09-19 06:40:00,11.690,22.221,22.258,22.258
2006-09-19 06:50:00,11.680,22.191,20.591,20.591
2006-09-19 07:00:00,11.780,22.608,22.308,22.308
2006-09-19 07:10:00,12.030,23.580,24.825,24.825
2006-09-19 07:20:00,12.160,24.081,24.121,24.121
2006-09-19 07:30:00,12.170,24.108,24.159,24.159
2006-09-19 07:40:00,12.110,23.883,22.595,22.595
2006-09-19 07:50:00,12.110,23.898,22.204,22.204
2006-09-19 08:00:00,12.100,23.865,26.634,26.634
2006-09-19 08:10:00,12.020,23.568,22.828,22.828
2006-09-19 08:20:00,12.000,23.487,22.580,22.580
2006-09-19 08:30:00,11.980,23.418,24.879,24.879
2006-09-19 08:40:00,11.970,23.406,22.026,22.026
2006-09-19 08:50:00,11.990,23.484,25.550,25.550
2006-09-19 09:00:00,12.010,23.577,24.483,24.483
2006-09-19 09:10:00,12.000,23.520,23.216,23.216
2006-09-19 09:20:00,11.920,23.247,22.242,22.242
2006-09-19 09:30:00,11.680,22.323,21.265,21.265
2006-09-19 09:40:00,11.310,20.847,18.941,18.941
2006-09-19 09:50:00,10.910,19.197,21.356,21.356
2006-09-19 10:00:00,10.690,18.246,16.785,16.785
2006-09-19 10:10:00,10.600,17.889,17.816,17.816
2006-09-19 10:20:00,10.640,18.057,20.657,20.657
2006-09-19 10:30:00,10.730,18.450,19.903,19.903
2006-09-19 10:40:00,10.760,18.591,20.822,20.822
2006-09-19 10:50:00,10.800,18.738,23.730,23.730
2006-09-19 11:00:00,10.820,18.840,20.548,20.548
2006-09-19 11:10:00,10.880,19.095,19.386,19.386
2006-09-19 11:20:00,10.970,19.479,21.170,21.170
2006-09-19 11:30:00,11.140,20.175,22.426,22.426
2006-09-19 11:40:00,11.370,21.150,19.798,19.798
2006-09-19 11:50:00,11.580,21.978,20.412,20.412
2006-09-19 12:00:00,11.620,22.152,24.208,24.208
2006-09-19 12:10:00,11.520,21.753,24.449,24.449
2006-09-19 12:20:00,11.360,21.117,21.329,21.329
2006-09-19 12:30:00,11.150,20.253,21.850,21.850
2006-09-19 12:40:00,10.990,19.575,20.814,20.814
2006-09-19 12:50:00,10.860,19.029,18.468,18.468
2006-09-19 13:00:00,10.740,18.528,19.960,19.960
2006-09-19 13:10:00,10.660,18.192,18.297,18.297
2006-09-19 13:20:00,10.630,18.078,18.581,18.581
2006-09-19 13:30:00,10.520,17.622,19.116,19.116
2006-09-19 13:40:00,10.390,17.085,18.054,18.054
2006-09-19 13:50:00,10.140,16.038,15.249,15.249
2006-09-19 14:00:00,9.980,15.318,13.131,13.131
2006-09-19 14:10:00,9.860,14.820,14.270,14.270
2006-09-19 14:20:00,9.180,12.033,13.893,13.893
2006-09-19 14:30:00,8.800,10.635,11.709,11.709
2006-09-19 14:40:00,8.580, 9.807,11.972,11.972
2006-09-19 14:50:00,8.350, 8.925, 8.325,8.325
2006-09-19 15:00:00,8.050, 8.049, 6.377,6.377
2006-09-19 15:10:00,7.770, 7.200, 6.371,6.371
2006-09-19 15:20:00,7.430, 6.225, 5.453,5.453
2006-09-19 15:30:00,7.130, 5.448, 4.328,4.328
2006-09-19 15:40:00,6.850, 4.833, 5.092,5.092
2006-09-19 15:50:00,6.660, 4.404, 3.817,3.817
2006-09-19 16:00:00,6.560, 4.182, 3.766,3.766
